LA,Thing,Count
York,Outbound Calls,45
York,Content Marketing,44.75
York,Templates,44.1818181818182
York,Sales Support,43.625
York,Brochures,43.4
York,Accounts Receivable,43.3333333333333
York,Production Line,43.2857142857143
York,Personal Care,43.0909090909091
York,Corporate Governance,43
York,Radiography,42.8
York,Firewall,42.5714285714286
York,Brand Management,42.5
York,Plastering,42.5
York,Performance Reporting,42.125
York,Roofing,42
York,Welding,41.9
York,Version Control,41.8333333333333
York,Due Diligence,41.6666666666667
York,Social Media Management,41.3333333333333
York,Communication Planning,41.25
York,Engagement Surveys,41.2
York,Lean Manufacturing,41.2
York,Tooling,41
York,Adobe InDesign,40.8181818181818
York,Direct Selling,40.6
York,Financial Planning,40.5714285714286
York,Resource Planning,40.5714285714286
York,Customer Inquiries,40.5
York,Small Animal Care,40.4285714285714
York,Client Services,40.25
York,Performance Management,40.1764705882353
York,Office Administration,40
York,Maintenance Engineering,39.9090909090909
York,Transferable Skills Analysis,39.6666666666667
York,Customer Relationship Management (CRM) Software,39.6666666666667
York,Data Recording,39.625
York,Animations,39.625
York,Adobe Creative Suite,39.1666666666667
York,Change Management,39.0555555555556
York,Stock Control,38.875
York,Pharmaceuticals,38.7777777777778
York,Operational Excellence,38.75
York,Medical Prescription,38.5714285714286
York,Surveying,38.5555555555556
York,Warehousing,38.4285714285714
York,Procurement Management,38.3333333333333
York,Project Controls,38.3
York,Manual Handling,38.0588235294118
York,Supply Chain,38
York,Flexbox,37.9285714285714
York,Investments,37.8333333333333
York,Data Modeling,37.8333333333333
York,Financial Analysis,37.7
York,WebKit,37.6923076923077
York,Triage,37.6666666666667
York,Contract Review,37.4
York,Service Improvement,37.1111111111111
York,Blogs,37
York,Endoscopy,36.8571428571429
York,Tax Returns,36.8
York,Infection Control,36.6666666666667
York,Automation,36.6666666666667
York,Housekeeping,36.625
York,Quality Management,36.5
York,Selling Techniques,36.3636363636364
York,Regulatory Compliance,36.3636363636364
York,Control Systems,36.3333333333333
York,Greeting Customers,36.2
York,Fire Alarm Systems,36.2
York,Web Development,36.1428571428571
York,Market Research,36.1
York,Clinical Practices,36
York,Power BI,35.9
York,Google Analytics,35.8333333333333
York,Surgery,35.7272727272727
York,DevOps,35.7142857142857
York,Sales Process,35.7
York,Medical Ultrasonography,35.5
York,Accounts Payable,35.5
York,Event Management,35.5
York,Email Marketing,35.3333333333333
York,Business Planning,35.2941176470588
York,Staff Management,35.25
York,Social Media Content,35.1666666666667
York,Proofreading,35.1111111111111
York,Occupational Safety And Health,35
York,Computer Science,35
York,New Product Development,34.9444444444444
York,Stock Management,34.8888888888889
York,Customer Engagement,34.8888888888889
York,Employee Relations,34.8181818181818
